Name,Age,Price,Goods,Quantity,Rating,Discount,Category,Purchase Date
Hannah,62.0,262.1291194261904,Camera,10,3.7,41.16,Accessories,2023-03-16 09:00:00
David,43.0,317.83571534507706,Tablet,10,2.6,31.44,Gadgets,2023-03-16 10:00:00
David,31.0,401.34293645378193,Phone,6,3.0,35.71,Electronics,2023-03-16 11:00:00
Emma,24.0,228.79059185333557,Smartwatch,16,2.4,8.72,Electronics,2023-03-16 12:00:00
Fiona,63.0,409.6530628696195,Laptop,4,2.0,18.63,Accessories,2023-03-16 13:00:00
Emma,48.0,269.19172736927993,Headphones,9,2.4,26.73,Accessories,2023-03-16 14:00:00
Fiona,41.0,172.54785263214893,Tablet,10,1.8,49.19,Gadgets,2023-03-16 15:00:00
George,48.0,330.68565991911004,Phone,5,,39.96,Electronics,2023-03-16 16:00:00
George,46.0,360.27251609802823,Headphones,10,1.4,9.63,Accessories,2023-03-16 17:00:00
Hannah,59.0,281.23424293659633,Laptop,16,3.1,17.62,Electronics,2023-03-16 18:00:00
Bob,49.0,33.02441170168809,Headphones,11,2.9,10.84,Accessories,2023-03-16 19:00:00
George,34.0,89.09202320460832,Smartwatch,6,2.2,7.61,Accessories,2023-03-16 20:00:00
Bob,31.0,146.22237184066296,Camera,7,1.4,6.0,Electronics,2023-03-16 21:00:00
George,57.0,144.8996749459891,Camera,12,3.8,48.29,Electronics,2023-03-16 22:00:00
Alice,53.0,338.3432961222009,Tablet,13,3.3,45.33,Gadgets,2023-03-16 23:00:00
George,65.0,14.082587528448128,Headphones,17,4.2,24.16,Gadgets,2023-03-17 00:00:00
Emma,41.0,379.06247963951233,Camera,9,1.9,27.43,Gadgets,2023-03-17 01:00:00
Charlie,62.0,136.34452502943194,Tablet,8,,41.93,Electronics,2023-03-17 02:00:00
Hannah,,158.4608138769707,Tablet,16,2.2,32.44,Accessories,2023-03-17 03:00:00
Emma,,266.3153648322425,Smartwatch,3,1.5,36.63,Gadgets,2023-03-17 04:00:00
Charlie,49.0,111.88317246478397,Tablet,5,1.5,39.56,Electronics,2023-03-17 05:00:00
David,69.0,442.8133002198861,Laptop,13,1.9,,Gadgets,2023-03-17 06:00:00
Emma,35.0,47.25754576664981,Camera,18,3.7,48.74,Gadgets,2023-03-17 07:00:00
David,,224.9692693390271,Camera,16,2.0,31.42,Gadgets,2023-03-17 08:00:00
Bob,35.0,425.46402338017054,Phone,14,3.4,31.67,Accessories,2023-03-17 09:00:00
Bob,54.0,309.8427277385117,Laptop,11,2.0,7.05,Electronics,2023-03-17 10:00:00
Alice,43.0,149.70311034210354,Camera,18,2.5,49.39,Accessories,2023-03-17 11:00:00
George,26.0,213.27630284934807,Smartwatch,8,4.6,3.54,Gadgets,2023-03-17 12:00:00
Emma,52.0,354.8137182695447,Camera,12,,49.28,Gadgets,2023-03-17 13:00:00
David,25.0,486.76406796513015,Phone,19,3.4,45.53,Accessories,2023-03-17 14:00:00
Charlie,,447.1036655978196,Headphones,2,1.8,42.82,Gadgets,2023-03-17 15:00:00
Bob,59.0,174.5042401492765,Headphones,9,1.5,33.68,Gadgets,2023-03-17 16:00:00
George,39.0,499.1079502474895,Laptop,9,,30.44,Accessories,2023-03-17 17:00:00
Bob,36.0,6.734808447873845,Tablet,14,4.4,49.83,Electronics,2023-03-17 18:00:00
Charlie,47.0,18.67672912516547,Phone,15,2.0,48.7,Gadgets,2023-03-17 19:00:00
George,45.0,,Phone,11,3.5,,Gadgets,2023-03-17 20:00:00
George,52.0,103.73402998236075,Camera,13,4.5,4.34,Electronics,2023-03-17 21:00:00
David,60.0,35.080787856139224,Smartwatch,5,4.7,18.61,Accessories,2023-03-17 22:00:00
David,28.0,122.3882962520686,Camera,6,5.0,43.3,Accessories,2023-03-17 23:00:00
Emma,48.0,215.9195762205258,Smartwatch,5,4.1,35.13,Gadgets,2023-03-18 00:00:00
Emma,66.0,366.6303038645354,Phone,1,1.3,6.1,Gadgets,2023-03-18 01:00:00
Fiona,65.0,314.0460856428467,Tablet,18,4.5,17.41,Accessories,2023-03-18 02:00:00
Hannah,56.0,122.6225026924081,Headphones,8,4.5,0.97,Gadgets,2023-03-18 03:00:00
Fiona,53.0,254.11887180978928,Laptop,17,3.2,44.64,Accessories,2023-03-18 04:00:00
Alice,47.0,463.47598217229154,Smartwatch,11,1.3,37.35,Accessories,2023-03-18 05:00:00
Bob,40.0,408.42884960696006,Headphones,11,2.9,21.79,Accessories,2023-03-18 06:00:00
Emma,36.0,164.97894349173774,Laptop,3,1.8,38.02,Gadgets,2023-03-18 07:00:00
David,29.0,491.2209578710697,Tablet,8,2.8,46.67,Accessories,2023-03-18 08:00:00
Charlie,32.0,355.7670982153898,Phone,8,3.9,13.99,Electronics,2023-03-18 09:00:00
David,48.0,35.912431055056985,Tablet,3,3.7,14.29,Electronics,2023-03-18 10:00:00
Bob,60.0,22.404553077876145,Smartwatch,10,4.1,24.13,Accessories,2023-03-18 11:00:00
Fiona,54.0,88.36193475996484,Phone,19,2.9,35.34,Electronics,2023-03-18 12:00:00
David,54.0,365.2886546848227,Camera,14,3.0,49.65,Accessories,2023-03-18 13:00:00
Hannah,32.0,95.95076829200181,Laptop,18,4.7,8.15,Gadgets,2023-03-18 14:00:00
Alice,46.0,258.1859507583726,Camera,3,,17.11,Gadgets,2023-03-18 15:00:00
Bob,67.0,51.16375948951171,Phone,14,,18.17,Gadgets,2023-03-18 16:00:00
Fiona,60.0,460.8386481259466,Laptop,11,3.7,36.29,Accessories,2023-03-18 17:00:00
Hannah,43.0,175.26050372386595,Laptop,10,3.6,44.33,Accessories,2023-03-18 18:00:00
Charlie,61.0,454.52536799751226,Camera,14,4.7,9.19,Electronics,2023-03-18 19:00:00
Fiona,19.0,472.7134427457194,Laptop,1,2.4,35.68,Electronics,2023-03-18 20:00:00
George,37.0,,Phone,16,2.7,45.48,Gadgets,2023-03-18 21:00:00
Hannah,32.0,234.74691766337236,Smartwatch,6,2.5,6.06,Accessories,2023-03-18 22:00:00
Hannah,69.0,17.204747574911977,Smartwatch,18,4.1,31.75,Electronics,2023-03-18 23:00:00
Alice,21.0,454.8029193199384,Phone,16,4.5,10.12,Gadgets,2023-03-19 00:00:00
Bob,39.0,261.611734643615,Camera,19,2.4,22.06,Accessories,2023-03-19 01:00:00
Charlie,67.0,42.09728628575593,Tablet,16,1.6,6.34,Electronics,2023-03-19 02:00:00
Alice,55.0,59.5869804969006,Phone,5,3.0,34.18,Electronics,2023-03-19 03:00:00
Fiona,40.0,194.83696712390582,Smartwatch,12,,20.07,Electronics,2023-03-19 04:00:00
Alice,43.0,470.4159254720803,Phone,6,1.8,28.36,Electronics,2023-03-19 05:00:00
Hannah,68.0,347.99003002620003,Laptop,2,2.8,26.18,Gadgets,2023-03-19 06:00:00
Bob,28.0,434.47133876362057,Laptop,16,,34.7,Gadgets,2023-03-19 07:00:00
Emma,45.0,186.39603993828993,Phone,11,,44.78,Electronics,2023-03-19 08:00:00
Alice,19.0,26.390781277249168,Camera,12,3.2,13.99,Accessories,2023-03-19 09:00:00
George,25.0,487.28723041618497,Tablet,11,3.3,29.76,Accessories,2023-03-19 10:00:00
Alice,46.0,13.500630377872925,Laptop,19,1.0,28.69,Accessories,2023-03-19 11:00:00
Fiona,28.0,474.08756827513906,Smartwatch,8,3.6,,Gadgets,2023-03-19 12:00:00
Fiona,54.0,187.49532480532662,Laptop,18,,24.98,Accessories,2023-03-19 13:00:00
Charlie,35.0,9.994750485831354,Smartwatch,5,3.1,2.02,Accessories,2023-03-19 14:00:00
Fiona,67.0,346.1328297036316,Tablet,12,3.1,21.35,Accessories,2023-03-19 15:00:00
David,31.0,490.3674504955203,Laptop,10,3.4,13.53,Accessories,2023-03-19 16:00:00
Bob,27.0,482.9847328046083,Camera,15,4.3,43.2,Gadgets,2023-03-19 17:00:00
Bob,52.0,84.66382054519713,Smartwatch,5,2.2,17.89,Accessories,2023-03-19 18:00:00
Emma,26.0,94.71766400274672,Laptop,17,2.0,9.61,Electronics,2023-03-19 19:00:00
Emma,52.0,284.94176273673173,Laptop,4,4.2,26.48,Gadgets,2023-03-19 20:00:00
Bob,28.0,320.46588908202057,Phone,12,3.9,40.55,Accessories,2023-03-19 21:00:00
George,61.0,371.0118672646035,Camera,18,1.9,17.7,Electronics,2023-03-19 22:00:00
Emma,29.0,94.61992843371301,Camera,8,1.0,42.34,Gadgets,2023-03-19 23:00:00
Charlie,20.0,479.70850794839504,Phone,17,3.7,,Electronics,2023-03-20 00:00:00
Fiona,56.0,321.17593186317276,Smartwatch,8,1.6,36.78,Accessories,2023-03-20 01:00:00
Bob,31.0,424.28822484092467,Headphones,13,4.8,5.76,Accessories,2023-03-20 02:00:00
Hannah,45.0,272.332529065665,Tablet,3,3.4,3.11,Accessories,2023-03-20 03:00:00
Emma,28.0,210.0670395569919,Camera,3,4.4,36.88,Electronics,2023-03-20 04:00:00
Bob,56.0,488.705538764523,Headphones,7,4.2,18.42,Gadgets,2023-03-20 05:00:00
David,42.0,293.1500785558188,Smartwatch,18,3.2,19.65,Electronics,2023-03-20 06:00:00
Alice,38.0,434.1024234855936,Tablet,7,2.8,28.71,Electronics,2023-03-20 07:00:00
Fiona,27.0,476.8797362013135,Camera,2,3.0,49.34,Electronics,2023-03-20 08:00:00
Bob,60.0,339.3005403692863,Laptop,7,4.2,8.58,Accessories,2023-03-20 09:00:00
Alice,32.0,,Camera,2,3.6,14.99,Electronics,2023-03-20 10:00:00
Emma,36.0,6.737871200772057,Tablet,7,1.8,32.44,Electronics,2023-03-20 11:00:00
Alice,65.0,24.809722165807965,Headphones,14,3.4,35.05,Electronics,2023-03-20 12:00:00
Fiona,39.0,104.42135194530259,Laptop,15,2.6,35.31,Gadgets,2023-03-20 13:00:00
Bob,38.0,97.07417376871764,Tablet,16,1.2,29.77,Electronics,2023-03-20 14:00:00
David,69.0,131.10560362392346,Smartwatch,8,2.5,,Electronics,2023-03-20 15:00:00
George,61.0,155.94264566034212,Tablet,16,1.9,7.41,Accessories,2023-03-20 16:00:00
Emma,49.0,183.23241930761048,Camera,7,,41.73,Electronics,2023-03-20 17:00:00
Bob,67.0,213.1661565840939,Smartwatch,11,1.4,0.44,Electronics,2023-03-20 18:00:00
Fiona,,53.93883753572726,Phone,4,2.4,20.88,Accessories,2023-03-20 19:00:00
Emma,30.0,25.96915631662711,Phone,18,3.8,10.77,Electronics,2023-03-20 20:00:00
Charlie,22.0,338.6025022911466,Laptop,13,4.6,5.22,Electronics,2023-03-20 21:00:00
Alice,21.0,270.98073829732346,Tablet,17,2.3,15.97,Gadgets,2023-03-20 22:00:00
George,45.0,224.85138009895923,Headphones,12,3.4,32.86,Gadgets,2023-03-20 23:00:00
Fiona,,,Laptop,18,2.5,24.85,Electronics,2023-03-21 00:00:00
Charlie,25.0,414.70130656575253,Smartwatch,10,1.8,43.68,Gadgets,2023-03-21 01:00:00
Hannah,26.0,216.7079900125213,Laptop,7,2.3,29.98,Electronics,2023-03-21 02:00:00
Bob,68.0,322.3541352007298,Camera,12,3.5,12.66,Gadgets,2023-03-21 03:00:00
David,52.0,477.0182507984036,Smartwatch,12,3.9,,Electronics,2023-03-21 04:00:00
Emma,54.0,420.61412545147255,Headphones,13,2.5,11.37,Gadgets,2023-03-21 05:00:00
Alice,38.0,215.8704011986927,Tablet,1,1.6,8.93,Electronics,2023-03-21 06:00:00
Emma,35.0,324.1348347182978,Smartwatch,7,1.6,47.75,Accessories,2023-03-21 07:00:00
George,50.0,92.65010634839018,Tablet,16,4.3,23.4,Accessories,2023-03-21 08:00:00
Bob,25.0,282.4584815230695,Tablet,16,3.6,32.56,Electronics,2023-03-21 09:00:00
Emma,68.0,490.7575041135292,Laptop,16,3.9,43.67,Gadgets,2023-03-21 10:00:00
Alice,66.0,261.5659820252485,Camera,16,,16.11,Accessories,2023-03-21 11:00:00
Bob,34.0,464.1809580991229,Laptop,14,2.8,39.45,Gadgets,2023-03-21 12:00:00
Emma,60.0,,Phone,11,1.8,39.44,Gadgets,2023-03-21 13:00:00
David,48.0,499.42818945639243,Phone,19,1.7,41.2,Accessories,2023-03-21 14:00:00
Fiona,51.0,,Tablet,11,1.6,,Accessories,2023-03-21 15:00:00
Bob,23.0,25.923152146787604,Camera,2,5.0,48.14,Gadgets,2023-03-21 16:00:00
Fiona,39.0,,Smartwatch,7,4.3,13.74,Electronics,2023-03-21 17:00:00
Hannah,31.0,,Tablet,9,3.5,38.84,Accessories,2023-03-21 18:00:00
Bob,20.0,21.078254407767883,Smartwatch,9,1.9,8.12,Electronics,2023-03-21 19:00:00
David,29.0,411.3223858238583,Tablet,14,2.4,46.21,Electronics,2023-03-21 20:00:00
Fiona,53.0,141.4861703054742,Laptop,10,2.4,21.39,Accessories,2023-03-21 21:00:00
Charlie,,399.2915342530168,Tablet,16,2.9,33.43,Electronics,2023-03-21 22:00:00
Alice,62.0,147.66770356315416,Tablet,18,2.7,42.51,Electronics,2023-03-21 23:00:00
Charlie,19.0,101.19154516751827,Camera,1,4.7,14.12,Electronics,2023-03-22 00:00:00
Emma,19.0,487.0981091816916,Camera,2,3.9,19.45,Electronics,2023-03-22 01:00:00
David,32.0,184.01443723873467,Smartwatch,4,1.3,15.67,Gadgets,2023-03-22 02:00:00
Charlie,40.0,302.68122466436444,Camera,2,2.4,14.14,Electronics,2023-03-22 03:00:00
Bob,46.0,306.94083894316344,Tablet,4,1.5,25.52,Electronics,2023-03-22 04:00:00
Emma,34.0,282.43437367588336,Camera,6,2.1,27.34,Electronics,2023-03-22 05:00:00
Emma,49.0,457.7743930430012,Camera,4,4.8,3.84,Electronics,2023-03-22 06:00:00
Charlie,24.0,338.8483303265999,Headphones,18,3.8,33.66,Gadgets,2023-03-22 07:00:00
Hannah,47.0,204.84783703194043,Headphones,5,1.0,21.0,Gadgets,2023-03-22 08:00:00
Charlie,45.0,431.8782903395156,Phone,11,2.3,44.48,Gadgets,2023-03-22 09:00:00
Hannah,31.0,94.62613506240238,Laptop,13,2.8,44.28,Accessories,2023-03-22 10:00:00
David,61.0,274.39719501715666,Laptop,3,,36.0,Accessories,2023-03-22 11:00:00
Alice,47.0,475.5224341121594,Camera,19,3.0,42.69,Gadgets,2023-03-22 12:00:00
Charlie,34.0,314.57182679080427,Phone,11,1.3,46.13,Accessories,2023-03-22 13:00:00
George,49.0,409.3993829850637,Phone,11,3.1,28.87,Gadgets,2023-03-22 14:00:00
Hannah,63.0,328.51255914487047,Smartwatch,2,1.5,48.6,Electronics,2023-03-22 15:00:00
Charlie,23.0,420.4885774512557,Headphones,15,3.1,47.77,Gadgets,2023-03-22 16:00:00
Fiona,68.0,472.5215005233956,Phone,8,2.0,5.49,Gadgets,2023-03-22 17:00:00
Bob,41.0,140.0962551287047,Tablet,2,1.6,26.14,Accessories,2023-03-22 18:00:00
George,23.0,88.98223522207583,Smartwatch,8,2.2,5.72,Gadgets,2023-03-22 19:00:00
George,44.0,244.57542141460726,Camera,15,1.4,34.21,Electronics,2023-03-22 20:00:00
Hannah,35.0,352.4219012779868,Tablet,16,2.1,38.26,Gadgets,2023-03-22 21:00:00
Fiona,41.0,,Laptop,13,4.5,44.23,Gadgets,2023-03-22 22:00:00
Fiona,54.0,7.030217962932702,Headphones,17,2.2,32.5,Gadgets,2023-03-22 23:00:00
Emma,41.0,174.75288233916913,Tablet,14,2.9,22.7,Gadgets,2023-03-23 00:00:00
Hannah,55.0,,Camera,14,,7.8,Accessories,2023-03-23 01:00:00
Alice,51.0,349.0088929998941,Tablet,1,1.7,6.26,Accessories,2023-03-23 02:00:00
Bob,57.0,203.65609475090585,Tablet,1,2.8,24.28,Accessories,2023-03-23 03:00:00
David,64.0,100.32516818668597,Phone,3,4.4,41.63,Gadgets,2023-03-23 04:00:00
George,32.0,181.26438850859975,Headphones,15,,37.54,Electronics,2023-03-23 05:00:00
David,28.0,89.07051948411774,Laptop,5,4.7,44.04,Accessories,2023-03-23 06:00:00
Charlie,39.0,57.62138154991095,Camera,5,4.5,40.55,Electronics,2023-03-23 07:00:00
Charlie,41.0,453.83747442341416,Smartwatch,4,4.4,10.27,Accessories,2023-03-23 08:00:00
David,18.0,498.83691749585944,Smartwatch,14,1.8,10.02,Electronics,2023-03-23 09:00:00
Charlie,35.0,86.2366475999162,Camera,7,2.9,22.9,Gadgets,2023-03-23 10:00:00
Alice,,31.988666644748463,Laptop,15,3.5,9.56,Gadgets,2023-03-23 11:00:00
Fiona,29.0,168.2168980373751,Camera,11,1.4,9.37,Accessories,2023-03-23 12:00:00
Charlie,60.0,233.52129447690058,Phone,14,3.2,13.39,Electronics,2023-03-23 13:00:00
Emma,45.0,106.38651730254796,Smartwatch,6,4.4,1.13,Gadgets,2023-03-23 14:00:00
Charlie,57.0,154.20533134028645,Smartwatch,10,4.7,28.57,Gadgets,2023-03-23 15:00:00
Bob,24.0,104.43101416737056,Tablet,7,2.1,19.83,Gadgets,2023-03-23 16:00:00
Alice,40.0,,Phone,10,2.2,11.87,Accessories,2023-03-23 17:00:00
Bob,38.0,357.7260819073941,Smartwatch,14,2.1,,Electronics,2023-03-23 18:00:00
Bob,51.0,319.301000301686,Phone,5,1.6,22.79,Accessories,2023-03-23 19:00:00
Emma,28.0,196.67283925420637,Phone,1,2.7,30.1,Electronics,2023-03-23 20:00:00
Alice,39.0,454.9752659505468,Laptop,19,4.1,48.66,Accessories,2023-03-23 21:00:00
Alice,59.0,484.9186080598349,Smartwatch,8,3.8,12.69,Gadgets,2023-03-23 22:00:00
Hannah,52.0,90.95145974957893,Headphones,19,4.6,1.32,Electronics,2023-03-23 23:00:00
Alice,69.0,115.39125749887963,Laptop,17,,36.8,Accessories,2023-03-24 00:00:00
Alice,46.0,265.187358860183,Laptop,19,,11.76,Gadgets,2023-03-24 01:00:00
Alice,,50.169031794711415,Phone,16,4.1,24.21,Gadgets,2023-03-24 02:00:00
Emma,45.0,221.04195741744084,Headphones,4,4.6,40.41,Electronics,2023-03-24 03:00:00
Charlie,35.0,292.9866760649665,Laptop,8,4.5,1.85,Accessories,2023-03-24 04:00:00
Hannah,31.0,263.4264177129799,Headphones,4,2.9,7.08,Gadgets,2023-03-24 05:00:00
Bob,35.0,168.7997486236229,Smartwatch,13,4.6,4.91,Electronics,2023-03-24 06:00:00
Alice,45.0,273.5106740082174,Phone,7,2.8,11.69,Electronics,2023-03-24 07:00:00
George,41.0,479.6064723581297,Laptop,1,4.6,8.65,Gadgets,2023-03-24 08:00:00
Charlie,25.0,106.97861512423114,Headphones,9,4.1,15.83,Accessories,2023-03-24 09:00:00
Charlie,59.0,329.1415224050318,Camera,4,1.9,37.32,Electronics,2023-03-24 10:00:00
Bob,62.0,26.481363607245665,Laptop,14,4.7,2.12,Gadgets,2023-03-24 11:00:00
Emma,25.0,37.87612021831029,Laptop,9,2.0,3.69,Gadgets,2023-03-24 12:00:00
David,21.0,278.1549709906746,Laptop,3,4.6,28.22,Gadgets,2023-03-24 13:00:00
David,44.0,56.944894262334984,Headphones,15,3.5,26.01,Accessories,2023-03-24 14:00:00
Charlie,53.0,16.06166027129438,Tablet,5,3.7,23.7,Accessories,2023-03-24 15:00:00
Fiona,22.0,89.89893383577099,Smartwatch,1,1.4,25.8,Electronics,2023-03-24 16:00:00
Fiona,50.0,,Laptop,11,1.3,,Electronics,2023-03-24 17:00:00
Bob,66.0,353.15377248687156,Camera,19,4.9,28.81,Gadgets,2023-03-24 18:00:00
David,51.0,105.22688924998309,Camera,5,,22.85,Electronics,2023-03-24 19:00:00
Charlie,47.0,335.78842141804637,Phone,17,4.4,4.09,Gadgets,2023-03-24 20:00:00
Emma,25.0,95.32578389411852,Tablet,19,3.8,48.74,Electronics,2023-03-24 21:00:00
David,56.0,308.66142618247227,Tablet,17,3.4,11.97,Accessories,2023-03-24 22:00:00
Charlie,64.0,208.92004154842044,Headphones,5,3.7,43.46,Accessories,2023-03-24 23:00:00
Charlie,43.0,328.6307571201403,Phone,9,1.4,18.95,Gadgets,2023-03-25 00:00:00
Alice,54.0,497.55111247722743,Headphones,6,2.6,34.2,Electronics,2023-03-25 01:00:00
Emma,51.0,469.2193977901182,Phone,13,3.4,22.71,Electronics,2023-03-25 02:00:00
Alice,24.0,7.119470128871296,Smartwatch,11,4.5,17.71,Electronics,2023-03-25 03:00:00
Bob,57.0,443.2921883593413,Tablet,1,3.9,30.72,Gadgets,2023-03-25 04:00:00
Alice,45.0,37.912943611509434,Smartwatch,17,2.0,26.81,Electronics,2023-03-25 05:00:00
George,56.0,476.75806014912325,Headphones,6,4.9,11.62,Accessories,2023-03-25 06:00:00
Alice,56.0,,Phone,3,3.6,16.81,Electronics,2023-03-25 07:00:00
George,45.0,194.10724105357912,Tablet,16,3.0,1.72,Accessories,2023-03-25 08:00:00
David,31.0,50.36091156198528,Tablet,13,4.1,9.68,Electronics,2023-03-25 09:00:00
Fiona,67.0,60.57501537281025,Laptop,12,3.4,16.79,Gadgets,2023-03-25 10:00:00
Hannah,55.0,364.7365797885132,Headphones,11,3.8,48.61,Gadgets,2023-03-25 11:00:00
Hannah,21.0,,Laptop,2,3.5,26.35,Electronics,2023-03-25 12:00:00
Charlie,59.0,307.3205050023832,Tablet,19,1.7,35.04,Electronics,2023-03-25 13:00:00
Hannah,35.0,359.34575768577145,Headphones,8,3.2,33.68,Accessories,2023-03-25 14:00:00
George,61.0,382.17502357559096,Headphones,13,2.1,49.04,Gadgets,2023-03-25 15:00:00
Emma,65.0,135.09306590370613,Smartwatch,14,3.3,27.78,Electronics,2023-03-25 16:00:00
Alice,42.0,27.388667305506388,Camera,15,1.5,29.27,Gadgets,2023-03-25 17:00:00
George,24.0,5.927008239988449,Phone,17,1.9,15.0,Gadgets,2023-03-25 18:00:00
Emma,55.0,178.57139506223922,Camera,15,4.2,31.31,Electronics,2023-03-25 19:00:00
Fiona,45.0,124.52479295861197,Camera,10,2.6,,Electronics,2023-03-25 20:00:00
Hannah,22.0,35.847273899346895,Tablet,1,3.7,5.16,Electronics,2023-03-25 21:00:00
Fiona,20.0,93.86650478436505,Smartwatch,12,3.0,24.01,Electronics,2023-03-25 22:00:00
Hannah,61.0,66.62695464263416,Phone,9,2.4,21.1,Accessories,2023-03-25 23:00:00
Alice,48.0,457.8647984055983,Camera,5,3.0,5.68,Electronics,2023-03-26 00:00:00
Bob,64.0,74.43227066228862,Camera,15,4.3,17.06,Accessories,2023-03-26 01:00:00
Alice,59.0,271.1359896739012,Headphones,3,2.1,26.76,Electronics,2023-03-26 02:00:00
David,37.0,298.5874477805215,Tablet,19,2.7,32.49,Gadgets,2023-03-26 03:00:00
George,36.0,274.0272815657737,Camera,7,1.8,14.44,Electronics,2023-03-26 04:00:00
Charlie,65.0,,Phone,7,2.4,23.81,Accessories,2023-03-26 05:00:00
Bob,28.0,162.80518906652284,Laptop,7,4.5,36.7,Electronics,2023-03-26 06:00:00
Alice,,30.378814569260868,Laptop,2,4.1,21.11,Electronics,2023-03-26 07:00:00
Emma,20.0,200.85660747767642,Tablet,2,2.5,47.04,Gadgets,2023-03-26 08:00:00
Bob,40.0,98.35647097943804,Laptop,12,1.5,1.54,Gadgets,2023-03-26 09:00:00
George,24.0,283.008103975768,Headphones,5,2.7,13.01,Accessories,2023-03-26 10:00:00
Hannah,40.0,347.94015495530476,Headphones,4,4.1,6.67,Electronics,2023-03-26 11:00:00
Bob,24.0,268.3993308013297,Phone,7,1.2,27.06,Electronics,2023-03-26 12:00:00
Hannah,63.0,219.9471648226409,Smartwatch,16,4.0,8.87,Gadgets,2023-03-26 13:00:00
George,51.0,196.73004332406276,Tablet,3,3.7,37.09,Accessories,2023-03-26 14:00:00
Alice,59.0,421.63742520801685,Tablet,2,1.3,45.92,Electronics,2023-03-26 15:00:00
George,36.0,113.58719220730869,Laptop,17,3.5,10.36,Accessories,2023-03-26 16:00:00
Bob,26.0,368.43807806679007,Camera,9,2.2,45.34,Accessories,2023-03-26 17:00:00
Emma,65.0,379.95375074635893,Camera,8,1.7,31.59,Accessories,2023-03-26 18:00:00
Fiona,68.0,212.50400359901357,Smartwatch,12,2.5,9.81,Gadgets,2023-03-26 19:00:00
Bob,35.0,152.16379661669149,Camera,7,1.8,36.83,Gadgets,2023-03-26 20:00:00
George,58.0,237.91803559275775,Smartwatch,14,4.3,4.54,Electronics,2023-03-26 21:00:00
Fiona,65.0,,Phone,16,4.0,34.61,Accessories,2023-03-26 22:00:00
George,62.0,27.73536595339954,Tablet,1,4.9,43.06,Accessories,2023-03-26 23:00:00
Emma,59.0,60.24358372868644,Laptop,10,3.1,47.52,Accessories,2023-03-27 00:00:00
George,42.0,97.63679057380195,Phone,11,1.4,2.73,Electronics,2023-03-27 01:00:00
Alice,69.0,254.5675260673313,Headphones,7,2.5,3.1,Electronics,2023-03-27 02:00:00
Charlie,31.0,425.3226348997554,Headphones,18,4.4,46.52,Accessories,2023-03-27 03:00:00
Hannah,61.0,121.64295433984506,Headphones,19,2.6,39.48,Accessories,2023-03-27 04:00:00
Hannah,42.0,467.90519531965515,Smartwatch,14,2.8,38.71,Accessories,2023-03-27 05:00:00
Bob,36.0,477.6794149228267,Smartwatch,17,2.6,37.13,Electronics,2023-03-27 06:00:00
Charlie,56.0,479.6577793983766,Tablet,19,1.9,35.87,Accessories,2023-03-27 07:00:00
George,32.0,419.5935536647803,Headphones,13,1.3,30.66,Accessories,2023-03-27 08:00:00
Emma,33.0,185.0933951948717,Smartwatch,3,1.7,40.64,Gadgets,2023-03-27 09:00:00
Bob,44.0,40.978535946298415,Smartwatch,2,2.5,1.71,Accessories,2023-03-27 10:00:00
George,57.0,286.56527222441497,Camera,9,2.0,37.02,Gadgets,2023-03-27 11:00:00
Fiona,27.0,281.5473147489307,Smartwatch,7,3.3,29.15,Accessories,2023-03-27 12:00:00
David,21.0,425.7380047192498,Headphones,14,3.5,,Gadgets,2023-03-27 13:00:00
George,68.0,498.01557021832207,Phone,5,3.3,46.82,Gadgets,2023-03-27 14:00:00
Charlie,36.0,256.53786674727303,Headphones,15,1.3,12.07,Electronics,2023-03-27 15:00:00
Bob,45.0,175.8759953646932,Camera,1,3.7,39.47,Accessories,2023-03-27 16:00:00
Charlie,38.0,97.02134722035217,Headphones,7,2.5,47.85,Accessories,2023-03-27 17:00:00
Bob,64.0,7.375913284598514,Laptop,5,4.5,13.33,Accessories,2023-03-27 18:00:00
George,31.0,257.0112777819952,Camera,4,3.1,42.55,Gadgets,2023-03-27 19:00:00
Alice,50.0,279.9817400177849,Tablet,11,1.3,29.33,Electronics,2023-03-27 20:00:00
Fiona,65.0,413.34454750961174,Headphones,19,1.0,19.75,Gadgets,2023-03-27 21:00:00
George,,254.7655991069363,Smartwatch,6,3.8,41.18,Gadgets,2023-03-27 22:00:00
Hannah,36.0,458.65183258969796,Phone,18,2.6,43.51,Gadgets,2023-03-27 23:00:00
Charlie,47.0,315.90132090286056,Headphones,5,2.2,14.13,Accessories,2023-03-28 00:00:00
David,39.0,420.96643791943615,Phone,15,,39.72,Gadgets,2023-03-28 01:00:00
